ID;FFECHA;Mora30;Mora60;MoraMax_UltimoSemestre;Experiencia;PersonasCargo;GastosFamiliares;GastoArriendo;TiempoActividad;OCUPACION;TIPCONTRATO;Edad;Estado_Civil;Genero;Ingresos;Nivel_Academico;Tipo_Vivienda;TiempoCliente;Tiempo_SistemaFro;PORCEND;Obligaciones_SistemaFro
981;201703;0;0;28;0;0;6160;0;1;EMPLEADO;TÉRMINO FIJO;32;SOLTERO;FEMENINO;9194,029851;TECNÓLOGO;FAMILIAR;137;0;0,487012987;0
982;201710;0;0;0;0;0;9000;0;0;EMPLEADO;TÉRMINO INDEFINIDO;32;OTROS;FEMENINO;13432,83582;UNIVERSITARIO;FAMILIAR;0;0;0,555555556;0
983;201704;0;0;17;0;0;6300;0;1;EMPLEADO;TÉRMINO INDEFINIDO;35;SOLTERO;FEMENINO;9402,985075;UNIVERSITARIO;FAMILIAR;35;0;0,952380952;0
984;201711;0;0;29;1;0;8000;0;6;EMPLEADO;OTROS;59;SOLTERO;FEMENINO;11940,29851;TECNÓLOGO;FAMILIAR;49;80;1;1
985;201711;0;0;0;0;0;6160;0;0;JUBILADOS/PENSIONADO;OTROS;56;CASADO;FEMENINO;9194,029851;UNIVERSITARIO;FAMILIAR;5;0;0,974025974;0
986;201711;1;1;77;0;1;6160;0;2;JUBILADOS/PENSIONADO;OTROS;58;SOLTERO;FEMENINO;9194,029851;TECNÓLOGO;FAMILIAR;0;0;0,487012987;0
987;201706;0;0;0;0;0;6931,4;0;1;EMPLEADO;TÉRMINO INDEFINIDO;50;CASADO;FEMENINO;10345,37313;TECNÓLOGO;FAMILIAR;0;0;0,432812996;0
988;201703;1;1;77;0;0;6880;0;1;EMPLEADO;TÉRMINO INDEFINIDO;49;SOLTERO;FEMENINO;10268,65672;UNIVERSITARIO;FAMILIAR;36;0;0,436046512;0
989;201708;0;0;0;0;0;7500;0;1;EMPLEADO;TÉRMINO INDEFINIDO;47;SOLTERO;FEMENINO;11194,02985;TECNÓLOGO;FAMILIAR;0;0;0,533333333;0
990;201704;1;1;76;1;0;8400;0;1;EMPLEADO;TÉRMINO INDEFINIDO;47;SOLTERO;FEMENINO;12537,31343;UNIVERSITARIO;FAMILIAR;125;125;0,952380952;1
991;201805;0;0;16;0;1;6160;0;2;EMPLEADO;TÉRMINO INDEFINIDO;50;CASADO;FEMENINO;9194,029851;BACHILLER;FAMILIAR;0;0;0,487012987;0
992;201705;0;0;17;0;0;6880;0;1;EMPLEADO;TÉRMINO INDEFINIDO;44;SOLTERO;FEMENINO;10268,65672;TECNÓLOGO;FAMILIAR;6;0;1,017441861;0
993;201707;0;0;17;1;0;6160;0;5;EMPLEADO;TÉRMINO INDEFINIDO;45;OTROS;FEMENINO;9194,029851;TECNÓLOGO;PROPIA;10;95;0,974025974;1
994;201709;0;0;15;0;0;7472;0;2;EMPLEADO;TÉRMINO INDEFINIDO;44;CASADO;FEMENINO;11152,23881;TECNÓLOGO;FAMILIAR;0;0;0,535331906;0
995;201706;0;0;0;1;0;6580,21;0;14;EMPLEADO;TÉRMINO INDEFINIDO;43;SOLTERO;FEMENINO;9821,208955;BACHILLER;FAMILIAR;1;113;1,063795836;1
996;201705;0;0;17;0;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;41;SOLTERO;FEMENINO;9194,029851;UNIVERSITARIO;FAMILIAR;33;89;0,974025974;0
997;201704;1;0;48;0;0;6500;0;1;EMPLEADO;TÉRMINO INDEFINIDO;40;SOLTERO;FEMENINO;9701,492537;UNIVERSITARIO;FAMILIAR;3;0;1,076923077;0
998;201711;1;0;48;0;0;7570;0;2;EMPLEADO;TÉRMINO FIJO;41;CASADO;FEMENINO;11298,50746;TECNÓLOGO;FAMILIAR;0;0;0,528401585;0
999;201701;0;0;17;1;1;8310;0;5;EMPLEADO;TÉRMINO INDEFINIDO;40;DIVORCIADO;FEMENINO;12402,98507;UNIVERSITARIO;FAMILIAR;19;0;0,962695548;0
1000;201706;0;0;17;1;1;6403,58;0;2;EMPLEADO;TÉRMINO INDEFINIDO;44;OTROS;FEMENINO;9557,58209;BACHILLER;FAMILIAR;5;19;0,936975879;1
1001;201705;0;0;27;1;1;6160;0;2;EMPLEADO;TÉRMINO INDEFINIDO;42;OTROS;FEMENINO;9194,029851;OTROS;FAMILIAR;8;8;0,974025974;1
1002;201704;0;0;0;1;1;8558,9;200000;3;EMPLEADO;OBRA, LABOR O MISIÓN;39;OTROS;FEMENINO;12774,47761;UNIVERSITARIO;ALQUILADA;21;21;0,58418722;1
1003;201701;0;0;0;0;1;8000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;38;SOLTERO;FEMENINO;11940,29851;TECNÓLOGO;FAMILIAR;0;0;0,5;0
1004;201711;0;0;18;0;1;6500;0;6;EMPLEADO;TÉRMINO INDEFINIDO;40;SOLTERO;FEMENINO;9701,492537;BACHILLER;FAMILIAR;19;53;1,076923077;0
1005;201709;0;0;0;1;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;38;SOLTERO;FEMENINO;9194,029851;UNIVERSITARIO;FAMILIAR;7;0;0,974025974;0
1006;201801;0;0;0;0;1;6880;0;4;EMPLEADO;TÉRMINO FIJO;38;CASADO;FEMENINO;10268,65672;BACHILLER;FAMILIAR;2;0;1,017441861;0
1007;201709;0;0;0;0;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;32;SOLTERO;FEMENINO;9194,029851;TECNÓLOGO;FAMILIAR;0;0;0,487012987;0
1008;201701;1;1;91;0;0;6489,59;0;2;EMPLEADO;TÉRMINO INDEFINIDO;31;SOLTERO;FEMENINO;9685,955224;TECNÓLOGO;FAMILIAR;0;0;0,462278819;0
1009;201808;0;0;28;0;0;6160;0;1;EMPLEADO;OBRA, LABOR O MISIÓN;32;SOLTERO;FEMENINO;9194,029851;UNIVERSITARIO;FAMILIAR;0;0;0,487012987;0
1010;201709;1;1;74;0;0;6464,5;0;1;EMPLEADO;TÉRMINO INDEFINIDO;31;CASADO;FEMENINO;9648,507463;TECNÓLOGO;FAMILIAR;0;0;0,464073014;0
1011;201701;1;0;60;0;0;9500;0;2;EMPLEADO;TÉRMINO FIJO;52;CASADO;FEMENINO;14179,10448;TECNÓLOGO;FAMILIAR;0;0;0,52631579;0
1012;201705;0;0;0;1;0;7581,1;0;20;EMPLEADO;TÉRMINO INDEFINIDO;51;SOLTERO;FEMENINO;11315,07463;BACHILLER;FAMILIAR;21;108;1,055255834;1
1013;201709;1;0;58;0;0;6160;0;1;EMPLEADO;TÉRMINO FIJO;45;SOLTERO;FEMENINO;9194,029851;UNIVERSITARIO;FAMILIAR;24;24;0,974025974;0
1014;201712;0;0;17;1;0;6160;0;6;EMPLEADO;TÉRMINO INDEFINIDO;43;OTROS;FEMENINO;9194,029851;TECNÓLOGO;PROPIA;2;95;0,974025974;1
1015;201712;1;0;58;0;0;9000;0;4;EMPLEADO;OTROS;42;CASADO;FEMENINO;13432,83582;UNIVERSITARIO;PROPIA;58;0;0,555555556;0
1016;201706;0;0;17;0;0;8280;0;11;EMPLEADO;TÉRMINO INDEFINIDO;37;CASADO;FEMENINO;12358,20896;TECNÓLOGO;PROPIA;0;0;0,483091787;0
1017;201708;0;0;0;1;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;37;SOLTERO;FEMENINO;9194,029851;TECNÓLOGO;FAMILIAR;34;123;0,974025974;2
1018;201707;0;0;17;0;0;6160;0;2;EMPLEADO;OBRA, LABOR O MISIÓN;37;SOLTERO;FEMENINO;9194,029851;UNIVERSITARIO;FAMILIAR;5;0;0,974025974;0
1019;201705;0;0;17;1;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;33;SOLTERO;FEMENINO;9194,029851;UNIVERSITARIO;FAMILIAR;20;20;0,974025974;1
1020;201809;0;0;28;1;0;7000;0;2;EMPLEADO;OTROS;33;SOLTERO;FEMENINO;10447,76119;UNIVERSITARIO;FAMILIAR;17;0;0,285714286;0
1021;201707;0;0;0;0;0;7754,97;0;1;EMPLEADO;OBRA, LABOR O MISIÓN;38;SOLTERO;FEMENINO;11574,58209;UNIVERSITARIO;FAMILIAR;5;0;0,64474782;0
1022;201704;0;0;28;0;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;37;CASADO;FEMENINO;9194,029851;TECNÓLOGO;FAMILIAR;0;0;0,487012987;0
1023;201803;1;0;57;1;0;9130;0;2;EMPLEADO;TÉRMINO FIJO;36;SOLTERO;FEMENINO;13626,86567;UNIVERSITARIO;FAMILIAR;9;36;0,985761227;1
1024;201711;0;0;0;0;2;7280;0;8;EMPLEADO;TÉRMINO INDEFINIDO;36;CASADO;FEMENINO;10865,67164;UNIVERSITARIO;FAMILIAR;4;4;0,961538462;1
1025;201709;0;0;18;0;0;6880;0;1;EMPLEADO;TÉRMINO FIJO;35;SOLTERO;FEMENINO;10268,65672;TECNÓLOGO;FAMILIAR;49;0;0,436046512;0
1026;201704;0;0;0;0;0;6160;0;3;EMPLEADO;TÉRMINO INDEFINIDO;30;CASADO;FEMENINO;9194,029851;UNIVERSITARIO;FAMILIAR;0;0;0,487012987;0
1027;201805;0;0;0;1;3;6160;0;3;EMPLEADO;TÉRMINO INDEFINIDO;34;OTROS;MASCULINO;9194,029851;OTROS;FAMILIAR;6;0;0,811688312;0
1028;201704;0;0;0;1;0;7826,51;0;9;EMPLEADO;TÉRMINO INDEFINIDO;35;SOLTERO;MASCULINO;11681,35821;TECNÓLOGO;FAMILIAR;1;0;1,022166968;0
1029;201701;0;0;17;0;0;6160;0;4;EMPLEADO;TÉRMINO INDEFINIDO;47;CASADO;FEMENINO;9194,029851;TECNÓLOGO;FAMILIAR;0;0;0,487012987;0
1030;201705;0;0;0;0;0;6160;0;0;JUBILADOS/PENSIONADO;TÉRMINO INDEFINIDO;63;SOLTERO;FEMENINO;9194,029851;TECNÓLOGO;PROPIA;55;0;0,487012987;0
1031;201801;0;0;30;0;0;7000;0;2;JUBILADOS/PENSIONADO;TÉRMINO INDEFINIDO;61;SOLTERO;MASCULINO;10447,76119;OTROS;FAMILIAR;4;4;0,428571429;1
1032;201710;0;0;16;0;0;6160;0;10;JUBILADOS/PENSIONADO;TÉRMINO INDEFINIDO;60;SOLTERO;FEMENINO;9194,029851;TECNÓLOGO;PROPIA;339;339;0,974025974;0
1033;201711;0;0;17;0;0;8264,87;0;1;JUBILADOS/PENSIONADO;TÉRMINO INDEFINIDO;65;CASADO;FEMENINO;12335,62687;TECNÓLOGO;PROPIA;4;257;0,967952309;1
1034;201708;0;0;18;0;1;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;44;OTROS;FEMENINO;9194,029851;BACHILLER;FAMILIAR;4;0;0,974025974;0
1035;201708;0;0;0;0;2;9410;0;6;EMPLEADO;TÉRMINO INDEFINIDO;33;OTROS;FEMENINO;14044,77612;OTROS;FAMILIAR;27;0;0,531349628;0
1036;201701;0;0;15;0;0;8000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;32;CASADO;FEMENINO;9194,432836;UNIVERSITARIO;FAMILIAR;0;0;0,486991642;0
1037;201706;0;0;16;0;3;6160;0;3;EMPLEADO;TÉRMINO FIJO;41;VIUDO;FEMENINO;9194,029851;OTROS;PROPIA;1;0;0,974025974;0
1038;201708;1;0;47;0;0;6160;0;2;EMPLEADO;TÉRMINO INDEFINIDO;32;SOLTERO;FEMENINO;9194,029851;TECNÓLOGO;FAMILIAR;0;0;0,487012987;0
1039;201801;0;0;0;0;0;7480;0;2;EMPLEADO;OBRA, LABOR O MISIÓN;31;SOLTERO;FEMENINO;11164,1791;UNIVERSITARIO;FAMILIAR;0;0;0,534759358;0
1040;201709;0;0;0;0;0;6652,8;0;32;JUBILADOS/PENSIONADO;OTROS;64;SOLTERO;FEMENINO;9929,552239;BACHILLER;PROPIA;27;27;1,052188552;0
1041;201803;0;0;0;0;1;9000;0;5;EMPLEADO;TÉRMINO INDEFINIDO;33;OTROS;FEMENINO;13432,83582;TECNÓLOGO;FAMILIAR;0;0;0,555555556;0
1042;201705;1;1;89;1;2;6400;0;2;EMPLEADO;TÉRMINO INDEFINIDO;33;OTROS;FEMENINO;9552,238806;BACHILLER;FAMILIAR;4;0;0,9375;0
1043;201712;1;0;31;0;0;9000;0;2;EMPLEADO;TÉRMINO INDEFINIDO;30;OTROS;FEMENINO;13432,83582;TECNÓLOGO;FAMILIAR;0;0;0,555555556;0
1044;201701;0;0;0;0;0;8533,5;0;1;EMPLEADO;TÉRMINO INDEFINIDO;30;SOLTERO;FEMENINO;12736,56716;BACHILLER;FAMILIAR;2;0;1,054666901;0
1045;201709;0;0;27;0;2;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;33;SOLTERO;FEMENINO;9194,029851;BACHILLER;FAMILIAR;3;0;0,974025974;0
